name,category,subcategory
"nescafe 3in1 creamy latte, 15 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold 3in1, skrudintos karamelės skonio, 408 g",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza cremoso, 240 g",bakaleja,kava-kavos-gerimai-ir-kakava
"merrild, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe latte, 120 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs 2in1, 12.4 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe gold, 200 g",bakaleja,kava-kavos-gerimai-ir-kakava
"klingai, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"or forza, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"merrild barista espresso, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe 3in1 strong, 16 g",bakaleja,kava-kavos-gerimai-ir-kakava
"dallmayr home barista espresso intenso, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafé classic 3 in 1, 16.5 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe 3in1 strong, 448 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs 3in1 caramel, 11.2 g",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza mountain grown skardinėje, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe dolce gusto espresso milano, 99.2 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs barista crema, 170 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nestle nescafe classic, 100 g",bakaleja,kava-kavos-gerimai-ir-kakava
"gurman's, šokolado skonio, 125 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe 2 in 1, 224 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold in-cup, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafé 3 in 1 su ruduoju cukrumi, 16.5 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs selection intense, 500 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe 3in1 frappe classic maišelyje, 120 g",bakaleja,kava-kavos-gerimai-ir-kakava
"gurman's, amareto skonio, 125 g",bakaleja,kava-kavos-gerimai-ir-kakava
"dallmayr prodomo, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"pupa brasil bourbon 100 % arabika, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold, 100 g",bakaleja,kava-kavos-gerimai-ir-kakava
"naturela, 100 g",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza espresso lungo, 56 g",bakaleja,kava-kavos-gerimai-ir-kakava
"monte pero classic, 100 g",bakaleja,kava-kavos-gerimai-ir-kakava
"merrild crema dolce, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs selection italiano, 500 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold classic 3in1, 408 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafé 3 in 1 su ruduoju cukrumi, 462 g",bakaleja,kava-kavos-gerimai-ir-kakava
"dallmayr dallmayr selection d.jahres, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"starbucks pike place, 450 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold 3in1, airiško kremo skonio, 408 g",bakaleja,kava-kavos-gerimai-ir-kakava
"dallmayr espresso d'oro, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"monte pero 2 in 1, 14 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold nota viola ncc, 55 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs mild, 222 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe 3in1 creamy latte, 420 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold crema in-cup, 500 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs auslese, 500 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs mild, 11.1 g",bakaleja,kava-kavos-gerimai-ir-kakava
"pupa papua ng 100 % arabika, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"monte pero 3 in 1, 17.5 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs barista italiano crema, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"monte pero 3 in 1, 490 g",bakaleja,kava-kavos-gerimai-ir-kakava
"davidoff fine aroma, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs barista crema, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza espresso classic, 57 g",bakaleja,kava-kavos-gerimai-ir-kakava
"nescafe gold, 100 g",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza espresso decaffeinato ncc, 58 g",bakaleja,kava-kavos-gerimai-ir-kakava
"etno brazilija, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"monte pero 2 in 1, 392 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs barista americano, 170 g",bakaleja,kava-kavos-gerimai-ir-kakava
"etno peru, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs 3in1 intense, 11.1 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold espresso, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"dallmayr classic, 500 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold espresso, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza modo mio, juodas, 1 vnt.",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza mountain grown amm, 120 g",bakaleja,kava-kavos-gerimai-ir-kakava
"etno espreso, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"davidoff rich aroma, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs barista espresso, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza qualita rossa, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza a modo mio, raudonas, 1 vnt.",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza caffe espresso, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"amm milk easy, 1 vnt.",bakaleja,kava-kavos-gerimai-ir-kakava
"caif cafe arabica, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"caif cafe south american blend, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold flat white, 187.2 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold grande intenso, 128 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold tiramisu, 256 g",bakaleja,kava-kavos-gerimai-ir-kakava
"espresso italiano, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza mountain grown, 250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold irish cream, 256 g",bakaleja,kava-kavos-gerimai-ir-kakava
"espresso italiano crema, 1000 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold cafe au lait, 160 g",bakaleja,kava-kavos-gerimai-ir-kakava
"aroma gold classic, 200 g",bakaleja,kava-kavos-gerimai-ir-kakava
"cappuccino jacobs, 92.8 g",bakaleja,kava-kavos-gerimai-ir-kakava
"monte pero 3 in 1, 175 g",bakaleja,kava-kavos-gerimai-ir-kakava
"caif cafe espresso, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"lavazza oro, 2x250 g",bakaleja,kava-kavos-gerimai-ir-kakava
"naturela, 1 kg",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs cronat gold, 150 g",bakaleja,kava-kavos-gerimai-ir-kakava
"indian instant coffee, 180 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs 3in1 caramel, 112 g",bakaleja,kava-kavos-gerimai-ir-kakava
"jacobs 3in1 intense, 266.4 g",bakaleja,kava-kavos-gerimai-ir-kakava
"gustoselli, 280 g",bakaleja,konservuotas-maistas
"bonta di puglia aliejuje, 950 g",bakaleja,konservuotas-maistas
"bonduelle, 660 g",bakaleja,konservuotas-maistas
"bonduelle, 340 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko agurkai geras vaizdelis, 660 g",bakaleja,konservuotas-maistas
"bonduelle, 400 g",bakaleja,konservuotas-maistas
"rinktiniai žirneliai, 690 g",bakaleja,konservuotas-maistas
"spilva, 670 g",bakaleja,konservuotas-maistas
"bonduelle kids, 170 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko marinuoti saldžiarūgščiai agurkai, 720 ml",bakaleja,konservuotas-maistas
"bonduelle (smulkūs), 400 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko marinuoti agurkai su ąžuolų lapais, 660 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko marinuoti agurkėliai, 660 g",bakaleja,konservuotas-maistas
"kkf, 480 g",bakaleja,konservuotas-maistas
"kėdainių žirnių sriuba su rūkyta šonine, 480 g",bakaleja,konservuotas-maistas
"kkf lietuviškas plovas, 480 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko barščiai su baravykais, 480 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko charčio, 480 g",bakaleja,konservuotas-maistas
"bonta di puglia su priesk.(be kaul.), 290 g",bakaleja,konservuotas-maistas
"bonta di puglia, 290 g",bakaleja,konservuotas-maistas
"skanovė medaus ir žaliųjų citrinų marinate, 200 g",bakaleja,konservuotas-maistas
"skanovė, 190 g",bakaleja,konservuotas-maistas
"heinz, 415 g",bakaleja,konservuotas-maistas
"heinz, 400 g",bakaleja,konservuotas-maistas
"well done, 6-9 cm, 680 g",bakaleja,konservuotas-maistas
"bonduelle vapeur, 310 g",bakaleja,konservuotas-maistas
"well done, 740 g",bakaleja,konservuotas-maistas
"well done, 340 g",bakaleja,konservuotas-maistas
"coppola (polpa) savo sultyse, 400 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko marinuoti agurkėliai, 480 g",bakaleja,konservuotas-maistas
"extra line, 860 g",bakaleja,konservuotas-maistas
"auga, 400 g",bakaleja,konservuotas-maistas
"extra line, 700 g",bakaleja,konservuotas-maistas
"bonduelle, 200 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko aviečių uogienė, 430 g",bakaleja,konservuotas-maistas
"happy garden, 565 g",bakaleja,konservuotas-maistas
"itlv be kauliukų, 300 g",bakaleja,konservuotas-maistas
"well done, 210 g",bakaleja,konservuotas-maistas
"kėdainių svogūnėliai, 330 g",bakaleja,konservuotas-maistas
"well done, 350 g",bakaleja,konservuotas-maistas
"auga (minestrone), 400 g",bakaleja,konservuotas-maistas
"spilva, 330 g",bakaleja,konservuotas-maistas
"well done, 680 g",bakaleja,konservuotas-maistas
"bonduelle su aitriųjų paprikų padažu, 430 g",bakaleja,konservuotas-maistas
"gustoselli, 520 g",bakaleja,konservuotas-maistas
"itlv su citrinų įdaru, 300 g",bakaleja,konservuotas-maistas
"itlv, 280 g",bakaleja,konservuotas-maistas
"giana, 500 g",bakaleja,konservuotas-maistas
"kėdainių burokėlių sriuba, 480 g",bakaleja,konservuotas-maistas
"kubuš, 500 g",bakaleja,konservuotas-maistas
"kėdainių rūgštynės, 280 g",bakaleja,konservuotas-maistas
"globus, 326 g",bakaleja,konservuotas-maistas
"reg well done, 800 g",bakaleja,konservuotas-maistas
"happy garden, 830 g",bakaleja,konservuotas-maistas
"globus, 150 g",bakaleja,konservuotas-maistas
"kėdainių raugintų agurkų sriuba, 480 g",bakaleja,konservuotas-maistas
"reg well done, 400 g",bakaleja,konservuotas-maistas
"auga (pjaustyti, silpnai rūgštūs), 400 g",bakaleja,konservuotas-maistas
"bonduelle pomidorų padaže, 430 g",bakaleja,konservuotas-maistas
"globus, 200 g",bakaleja,konservuotas-maistas
"well done, 860 g",bakaleja,konservuotas-maistas
"auga (obuolių sultyse, pjaustyti), 400 g",bakaleja,konservuotas-maistas
"globus, 330 g",bakaleja,konservuotas-maistas
"bonduelle su morkomis, 400 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko vyšnių uogienė, 430 g",bakaleja,konservuotas-maistas
"kėdainių ukrainietiški barščiai, 480 g",bakaleja,konservuotas-maistas
"spilva, 1600 g",bakaleja,konservuotas-maistas
"bonduelle, 670 g",bakaleja,konservuotas-maistas
"naminiai pomidorai kkf, 680 g",bakaleja,konservuotas-maistas
"itlv super be kauliukų, 350 g",bakaleja,konservuotas-maistas
"well done, 540 g",bakaleja,konservuotas-maistas
"auga su kokosų gėrimu, 400 g",bakaleja,konservuotas-maistas
"well done su medumi, 340 g",bakaleja,konservuotas-maistas
"helcom, 400 g",bakaleja,konservuotas-maistas
"spilva (pjaustyti išilgai), 460 g",bakaleja,konservuotas-maistas
"well done, 330 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko konservuoti saldieji kukurūzai, 340 g",bakaleja,konservuotas-maistas
"globus super crispy, 340 g",bakaleja,konservuotas-maistas
"auga aitriųjų paprikų padaže, 400 g",bakaleja,konservuotas-maistas
"well done, 1650 g",bakaleja,konservuotas-maistas
"chupapedos la explanada, 340 g",bakaleja,konservuotas-maistas
"skanovė, 330 g",bakaleja,konservuotas-maistas
"anira be kauliukų, 820 g",bakaleja,konservuotas-maistas
"extra line, 680 g",bakaleja,konservuotas-maistas
"spilva klasika, 570 g",bakaleja,konservuotas-maistas
"well done, 280 g",bakaleja,konservuotas-maistas
"kkf burokėliai šaltibarščiams, 500 ml",bakaleja,konservuotas-maistas
"kubuš, 100 g.",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko mėlynių uogienė, 430 g",bakaleja,konservuotas-maistas
"kubuš, 100 g",bakaleja,konservuotas-maistas
"itlv su krevečių įdaru, 300 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko obuoliai su cukrumi, 480 g",bakaleja,konservuotas-maistas
"coppola (pelati) savo sultyse, 400 g",bakaleja,konservuotas-maistas
"korio medus, 500 g",bakaleja,konservuotas-maistas
"minestrone activus eko, 400 g",bakaleja,konservuotas-maistas
"bbq padaže heinz, 390 g",bakaleja,konservuotas-maistas
"extra line, 330 g",bakaleja,konservuotas-maistas
"owolovo, 200 g",bakaleja,konservuotas-maistas
"well done, 95 g",bakaleja,konservuotas-maistas
"kkf chalapos aitriosios paprikos, 330 g",bakaleja,konservuotas-maistas
"bio well done, 400 g",bakaleja,konservuotas-maistas
"coppola (ceci), 400 g",bakaleja,konservuotas-maistas
"mutti su prieskoniais, 400 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko pupelių sriuba, 480 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko marinuoti agurkų griežinėliai, 680 g",bakaleja,konservuotas-maistas
"well done, 320 g",bakaleja,konservuotas-maistas
"el faro, 850 ml",bakaleja,konservuotas-maistas
"extra line, 285 g",bakaleja,konservuotas-maistas
"spilva, 690 g",bakaleja,konservuotas-maistas
"itlv su omarų įdaru, 300 g",bakaleja,konservuotas-maistas
"bonduelle su žirneliais, 150 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko rūgštynių sriuba su rūkyta šonine, 480 g",bakaleja,konservuotas-maistas
"daumantų tradiciniai marinuoti burokėliai, 500 g",bakaleja,konservuotas-maistas
"globus, 300 g",bakaleja,konservuotas-maistas
"la explanada, 220 g",bakaleja,konservuotas-maistas
"bonduelle kids su morkomis, 200 g",bakaleja,konservuotas-maistas
"activus eko, 400 g",bakaleja,konservuotas-maistas
"bonduelle, 250 g",bakaleja,konservuotas-maistas
"globus, paruošti garuose, 150 g",bakaleja,konservuotas-maistas
"extra line, 270 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko bruknių ir serbentų uogienė, 430 g",bakaleja,konservuotas-maistas
"spilva, 380 g",bakaleja,konservuotas-maistas
"daumantų agurkai, 680 g",bakaleja,konservuotas-maistas
"extra line, 670 g",bakaleja,konservuotas-maistas
"auga, 283 g",bakaleja,konservuotas-maistas
"citron la explanada, 340 g",bakaleja,konservuotas-maistas
"bonduelle inspiration, 200 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko armėniška sriuba su jautiena, 480 g",bakaleja,konservuotas-maistas
"kalamata well done, 220 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko sriuba su grybais, 480 g",bakaleja,konservuotas-maistas
"el faro, 244 ml",bakaleja,konservuotas-maistas
"globus, stiklainyje, 330 g",bakaleja,konservuotas-maistas
"borlotti well done, 400 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko apelsinų džemas, 330 g",bakaleja,konservuotas-maistas
"korio medus, 25 g",bakaleja,konservuotas-maistas
"globus, 400 g",bakaleja,konservuotas-maistas
"coppola (pomodorini) savo sultyse, 400 g",bakaleja,konservuotas-maistas
"well done, 820 g",bakaleja,konservuotas-maistas
"feudo verde be kauliukų, 300 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko marinuoti agurkai su saldikliu, 720 ml",bakaleja,konservuotas-maistas
"gustoselli, 300 g",bakaleja,konservuotas-maistas
"zuegg, 330 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko mangų džemas, 330 g",bakaleja,konservuotas-maistas
"selia be kauliukų, 370 g",bakaleja,konservuotas-maistas
"itlv su sūrio įdaru, 300 g",bakaleja,konservuotas-maistas
"globus pomidorų padaže, 330 g",bakaleja,konservuotas-maistas
"well done (vasaros žiedų), 500 g",bakaleja,konservuotas-maistas
"globus, 310 g",bakaleja,konservuotas-maistas
"skanovė, 540 g",bakaleja,konservuotas-maistas
"kalamata gaea be kauliukų, 290 g",bakaleja,konservuotas-maistas
"daumantų agurkinė sriuba, 470 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko barščiai su mėsa, 480 g",bakaleja,konservuotas-maistas
"italy well done, 400 g",bakaleja,konservuotas-maistas
"extra line, 900 g",bakaleja,konservuotas-maistas
"bonduelle inspiration, 160 g",bakaleja,konservuotas-maistas
"storko, 540 g",bakaleja,konservuotas-maistas
"mutti, 400 g",bakaleja,konservuotas-maistas
"bonduelle, 170 g",bakaleja,konservuotas-maistas
"anira, 350 g",bakaleja,konservuotas-maistas
"extra line, 480 g",bakaleja,konservuotas-maistas
"fjk (sūryme), 240 g",bakaleja,konservuotas-maistas
"el faro chupadedos, 850 ml",bakaleja,konservuotas-maistas
"frulla, 100 g",bakaleja,konservuotas-maistas
"bonduelle barbekiu padaže, 430 g",bakaleja,konservuotas-maistas
"well done (supjaustyti griežinėliais), 320 g",bakaleja,konservuotas-maistas
"itlv su ančiuvių įdaru, 300 g",bakaleja,konservuotas-maistas
"gaea, 150 g",bakaleja,konservuotas-maistas
"activus, 400 g",bakaleja,konservuotas-maistas
"itlv su lašišų įdaru, 300 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko barščiai su šviežiais kopūstais, 480 g",bakaleja,konservuotas-maistas
"mikado, 530 g",bakaleja,konservuotas-maistas
"helcom, įdarytos sūriu, aliejuje, 260 g",bakaleja,konservuotas-maistas
"favorit, 320 g",bakaleja,konservuotas-maistas
"cabernet vyno džemas aurum, 240 g",bakaleja,konservuotas-maistas
"well done, įdarytos migdolais, 220 g",bakaleja,konservuotas-maistas
"spilva, 650 g",bakaleja,konservuotas-maistas
"kkf rytietiškas plovas, 480 g",bakaleja,konservuotas-maistas
"well done, 425g",bakaleja,konservuotas-maistas
"kėdainių šiupininė sriuba su mėsa, 480 g",bakaleja,konservuotas-maistas
"spilva (griežinėliai), 340 g",bakaleja,konservuotas-maistas
"bonduelle, 425 ml",bakaleja,konservuotas-maistas
"bonta di puglia aliejuje, 550 g",bakaleja,konservuotas-maistas
"well done, 660 g",bakaleja,konservuotas-maistas
"la explanada, 835 g",bakaleja,konservuotas-maistas
"natura nuova, 100 g",bakaleja,konservuotas-maistas
"obelių be konservantų, 480 g",bakaleja,konservuotas-maistas
"zuegg be pridėtinio cukraus, 220 g",bakaleja,konservuotas-maistas
"italy well done, 800 g",bakaleja,konservuotas-maistas
"spilva, 300 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko sūrio užtepėlė, 280 g",bakaleja,konservuotas-maistas
"la explanada, 850 ml",bakaleja,konservuotas-maistas
"la explanada, 350 g",bakaleja,konservuotas-maistas
"spilva, 530 g",bakaleja,konservuotas-maistas
"skanovė aštriame marinate, 200 g",bakaleja,konservuotas-maistas
"citron la explanada, 835 g",bakaleja,konservuotas-maistas
"well done (surinktas grikių žydėjimo metu), 500 g",bakaleja,konservuotas-maistas
"natura nuova su mangais, persikais ir obuoliais, 100 g",bakaleja,konservuotas-maistas
"skanovė, 900 g",bakaleja,konservuotas-maistas
"well done, įdarytos citrinomis, 235 g",bakaleja,konservuotas-maistas
"dittmann, 250 g",bakaleja,konservuotas-maistas
"mikado silpname sirupe, 312 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko vištienos troškinys, 480 g",bakaleja,konservuotas-maistas
"skanovė su cukrumi, 550 g",bakaleja,konservuotas-maistas
"bonduelle, 165 g",bakaleja,konservuotas-maistas
"rudolfs su mangais ir kokosais, 245 g",bakaleja,konservuotas-maistas
"obelių grybų sriuba be konservantų, 480 g",bakaleja,konservuotas-maistas
"selia, įdarytos migdolais, 370 g",bakaleja,konservuotas-maistas
"daumantų barščiai su šviežiais kopūstais, 460 g",bakaleja,konservuotas-maistas
"extra line su šonine, 480 g",bakaleja,konservuotas-maistas
"kkf su kukurūzais, 34 % rieb., 280 ml",bakaleja,konservuotas-maistas
"meltez, 565 g",bakaleja,konservuotas-maistas
"green story su kariu, 180 g",bakaleja,konservuotas-maistas
"well done, 420g",bakaleja,konservuotas-maistas
"obelių pupelių sriuba be konservantų, 480 g",bakaleja,konservuotas-maistas
"mikado, 425 ml",bakaleja,konservuotas-maistas
"borges su česnakų marinatu be kauliukų, 350 g",bakaleja,konservuotas-maistas
"helcom aliejuje, 260 g",bakaleja,konservuotas-maistas
"well done, įdarytos krevetėmis, 235 g",bakaleja,konservuotas-maistas
"skanovė pyragams ir blyneliams, 520 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko šiupininė sriuba, 480 g",bakaleja,konservuotas-maistas
"kalamatos alyvuogės selia su kauliukais, 370 g",bakaleja,konservuotas-maistas
"santa maria, 215 g",bakaleja,konservuotas-maistas
"well done, 425g, 425 g",bakaleja,konservuotas-maistas
"well done, įdarytos lašiša, 235 g",bakaleja,konservuotas-maistas
"selia su kauliukais, 310 g",bakaleja,konservuotas-maistas
"green story su pipirais ir kuminais, 180 g",bakaleja,konservuotas-maistas
"borges su kauliukais marinate, 350 g",bakaleja,konservuotas-maistas
"globus su aitr. paprikų padažu, 400 g",bakaleja,konservuotas-maistas
"globus (vital), 150 g",bakaleja,konservuotas-maistas
"globus, 240 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko miško uogų džemas, 330 g",bakaleja,konservuotas-maistas
"daumantų šiupininė sriuba su šviežiais kopūstais, 460 g",bakaleja,konservuotas-maistas
"chupapedos la explanada, 835 g",bakaleja,konservuotas-maistas
"kkf tikka masala, 400 g",bakaleja,konservuotas-maistas
"globus aitriųjų paprikų padaže, 400 g",bakaleja,konservuotas-maistas
"skanovė, 500 g",bakaleja,konservuotas-maistas
"skanovė, 25 g",bakaleja,konservuotas-maistas
"viljams zuegg, 320 g",bakaleja,konservuotas-maistas
"kkf troškinys chilli con carne, 400 g",bakaleja,konservuotas-maistas
"la explanada, įdarytos lašiša, 350 g",bakaleja,konservuotas-maistas
"old el paso, 215 g",bakaleja,konservuotas-maistas
"sauvignon vyno džemas aurum, 240 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko minestronė su daržovėmis, 480 g",bakaleja,konservuotas-maistas
"fiordifrutta, 25 g",bakaleja,konservuotas-maistas
"skanovė su imbierais, 330 g",bakaleja,konservuotas-maistas
"itlv su kumpio įdaru, 300 g",bakaleja,konservuotas-maistas
"kalamata gaea su kauliukais, 300 g",bakaleja,konservuotas-maistas
"bonta di puglia, 580 ml",bakaleja,konservuotas-maistas
"well done, įdarytos ančiuviais, 235 g",bakaleja,konservuotas-maistas
"feudo verde su citrinų įdaru, 300 g",bakaleja,konservuotas-maistas
"bonne, 530 g",bakaleja,konservuotas-maistas
"helcom, 185 g",bakaleja,konservuotas-maistas
"la explanada, įdarytos apelsinais, 350 g",bakaleja,konservuotas-maistas
"green story, 180 g",bakaleja,konservuotas-maistas
"helcom, įdaryti sūriu, 270 g",bakaleja,konservuotas-maistas
"la explanada, įdarytos citrinomis, 350 g",bakaleja,konservuotas-maistas
"laogan ma, 210 g",bakaleja,konservuotas-maistas
"feudo verde su ančiuvių įdaru, 300 g",bakaleja,konservuotas-maistas
"feudo verde su lašišų įdaru, 300 g",bakaleja,konservuotas-maistas
"spilva barbekiu padaže, 570 g",bakaleja,konservuotas-maistas
"nature's charm, 565 g",bakaleja,konservuotas-maistas
"auga eko be skysčio, 150 g",bakaleja,konservuotas-maistas
"green story su span., 180 g",bakaleja,konservuotas-maistas
"tymbark, 200 g",bakaleja,konservuotas-maistas
"le conserve della nonna, 340 g",bakaleja,konservuotas-maistas
"cannellini well done, 400 g",bakaleja,konservuotas-maistas
"auga su aitr. papr., 400 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko braškių uogienė, 430 g",bakaleja,konservuotas-maistas
"extra line pomidorų padaže, 400 g",bakaleja,konservuotas-maistas
"well done, 270 g",bakaleja,konservuotas-maistas
"happy garden, 850 g",bakaleja,konservuotas-maistas
"fjk sūryme, 100 g",bakaleja,konservuotas-maistas
"mutti finely chopped tomatoes, 400 g",bakaleja,konservuotas-maistas
"kalamatos alyvuogės selia be kauliukų, 370 g",bakaleja,konservuotas-maistas
"globus, 660 g",bakaleja,konservuotas-maistas
"auga pomidorų padaže, 400 g",bakaleja,konservuotas-maistas
"selia be kauliukų, 310 g",bakaleja,konservuotas-maistas
"kėdainių konservų fabriko marinuoti kelmučiai, 480 g",bakaleja,konservuotas-maistas
"extra line, 280 g",bakaleja,konservuotas-maistas
"well done, 290 g",bakaleja,konservuotas-maistas
"extra line, 820 g",bakaleja,konservuotas-maistas
"polpa garlic mutti, 400 g",bakaleja,konservuotas-maistas
"auga su kokosų kremu ir šitakių gr., 400 g",bakaleja,konservuotas-maistas
"extra line, 880 g",bakaleja,konservuotas-maistas
"helcom, 280 g",bakaleja,konservuotas-maistas
"best time, 530 g",bakaleja,konservuotas-maistas
"polpa basilic mutti, 400 g",bakaleja,konservuotas-maistas
"la explanada, įdarytos ančiuviais, 350 g",bakaleja,konservuotas-maistas
"kkf agurkėliai, 190 g",bakaleja,konservuotas-maistas
"natura nuova su obuoliais ir bananais, 106 g",bakaleja,konservuotas-maistas
"zuegg, 320 g",bakaleja,konservuotas-maistas
"well done,įdarytos vyšninėmis paprikomis, 235 g",bakaleja,konservuotas-maistas
"le conserve della nonna, 190 g",bakaleja,konservuotas-maistas
"pepperoncini sūryme dittmann, 250 g",bakaleja,konservuotas-maistas
"auga, 150 g",bakaleja,konservuotas-maistas
"auga be skysčio, 150 g",bakaleja,konservuotas-maistas
"liveg, 160 g",bakaleja,konservuotas-maistas
"le conserve della nonna (lampodoro), 500 g",bakaleja,konservuotas-maistas
"le conserve della nonna su bazilikais, 500 g",bakaleja,konservuotas-maistas
"extra line, 180 g",bakaleja,konservuotas-maistas
"extra line, 565 g",bakaleja,konservuotas-maistas
"mutti, 500 g",bakaleja,konservuotas-maistas
"nature's charm, 510 g",bakaleja,konservuotas-maistas
"skanėja, 450 g",bakaleja,ankstines-darzoves
"skanėja, 0.5 kg",bakaleja,ankstines-darzoves
"buon gusto, 170 g",bakaleja,ankstines-darzoves
"nature, 400 g",bakaleja,ankstines-darzoves
"buon gusto, 0.35 kg",bakaleja,ankstines-darzoves
"santa maria, 37 g",bakaleja,prieskoniai
"chalupa, 1 kg",bakaleja,prieskoniai
