name,category,subcategory
"Šviesi ruginė MOČIUTĖS duona, 450 g",duonos-gaminiai-ir-konditerija,duona
"Plikyta raikyta KLAIPĖDOS duona, 800 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi raikyta PONIŠKA duona be pridėtinių mielių, 600 g",duonos-gaminiai-ir-konditerija,duona
"Visų grūdo dalių ruginė duona RUGELIS be pridėtinio cukraus, 350 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi ruginė raikyta PALANGOS duona, 700 g",duonos-gaminiai-ir-konditerija,duona
"Batonas LIETUVAITĖ, 350 g",duonos-gaminiai-ir-konditerija,duona
"GARDĖSIO batonas su kefyru ir kalciu, 350 g",duonos-gaminiai-ir-konditerija,duona
"Raikytas MAMOS batonas, 500 g",duonos-gaminiai-ir-konditerija,duona
"MALŪNO batonas, 300 g",duonos-gaminiai-ir-konditerija,duona
"Visų grūdo dalių ruginė duona be pridėt. mielių ir cukraus, 600 g",duonos-gaminiai-ir-konditerija,duona
"Juoda raikyta duona JORĖ, 600 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi ruginė raikyta GUDOBELĖS duona, 340 g",duonos-gaminiai-ir-konditerija,duona
"Duonelės iš 83 % rugių TOSTE, 240 g",duonos-gaminiai-ir-konditerija,duona
"Speltų sumuštinių duona TOSTE, 360 g",duonos-gaminiai-ir-konditerija,duona
"AGOTOS sumuštinių duona su grūdais ir sėklomis, 470 g",duonos-gaminiai-ir-konditerija,duona
"GARDĖSIO SUMUŠTINIŲ duona, 250 g",duonos-gaminiai-ir-konditerija,duona
"Tikra ruginė duona LIETUVOS KEPĖJAS, 730 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi RAUGO duona FAZER, 500 g",duonos-gaminiai-ir-konditerija,duona
"Duonelės iš 100 % avižų TOSTE, 250 g",duonos-gaminiai-ir-konditerija,duona
"AUTENTIŠKA visų grūdo dalių bemielė ruginė duona, 300 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi SĖKLŲ duona GARDĖSIS, 400 g",duonos-gaminiai-ir-konditerija,duona
"DIDYSIS AGOTOS raikytas batonas, 500 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi ruginė raikyta GUDOBELĖS duona, 700 g",duonos-gaminiai-ir-konditerija,duona
"Juoda raikyta NAMINĖ duona, 650 g",duonos-gaminiai-ir-konditerija,duona
"Juoda BOČIŲ duona be pridėtinių mielių ir cukraus, 420 g",duonos-gaminiai-ir-konditerija,duona
"KAKĖS MAKĖS duonelės, 300 g",duonos-gaminiai-ir-konditerija,duona
"JORĖ balta duona pagard sėklom, 280 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi PONIŠKA duona be pridėtinių mielių, 600 g",duonos-gaminiai-ir-konditerija,duona
"LIETUVOS KEPĖJO tamsi raikyta ruginė duona su saulėgrąžomis, 500 g",duonos-gaminiai-ir-konditerija,duona
"Visų grūdo dalių ruginė duona, 800 g, 800 g",duonos-gaminiai-ir-konditerija,duona
"DIDYSIS GARDĖSIO batonas, 500 g",duonos-gaminiai-ir-konditerija,duona
"GARDĖSIO sumuštinių duona su kefyru, 450 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi plikyta KLAIPĖDOS duona be pridėtinio cukraus, 400 g",duonos-gaminiai-ir-konditerija,duona
"Raikytas MAMOS batonas, 240 g",duonos-gaminiai-ir-konditerija,duona
"PUSRYČIŲ PIENIŠKA duona skrudinimui, 500 g",duonos-gaminiai-ir-konditerija,duona
"MALŪNO tamsi duona, 340 g",duonos-gaminiai-ir-konditerija,duona
"RAUGO sumuštinių duona FAZER, 450 g",duonos-gaminiai-ir-konditerija,duona
"AGOTOS visų grūdo dalių duona su sėklomis, 350 g",duonos-gaminiai-ir-konditerija,duona
"RAUGO batonas FAZER, 500 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi raikyta ŽEMAITIŠKA duona, 700 g",duonos-gaminiai-ir-konditerija,duona
"MOČIUTĖS juoda duona su saulėgrąžomis, 450 g",duonos-gaminiai-ir-konditerija,duona
"GARDĖSIO duona su sėklomis, 500 g",duonos-gaminiai-ir-konditerija,duona
"Biržų krašto SENOLIŲ duona, 500 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi SĖKLŲ duona be pridėtinio cukraus GARDĖSIS, 350 g",duonos-gaminiai-ir-konditerija,duona
"GARDĖSIO visų grūdo dalių SUMUŠTINIŲ duona, 500 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi KAIMIŠKA bemielė duona, 500 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi duona SCHAR PAN BLANCO be glitimo, 250 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi ruginė raikyta AGOTOS duona su saulėgrąžomis, 700 g",duonos-gaminiai-ir-konditerija,duona
"Juoda duona su sėklomis, 390 g",duonos-gaminiai-ir-konditerija,duona
"BOČIŲ ŠVIESI duona, 700 g",duonos-gaminiai-ir-konditerija,duona
"KLAIPĖDOS plikyta raikyta tamsi duona, 800 g",duonos-gaminiai-ir-konditerija,duona
"MALŪNO šviesi duona, 340 g",duonos-gaminiai-ir-konditerija,duona
"KLAIPĖDOS plikyta raikyta tamsi duona, 390 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi duona su sėklomis ir traškia plutele, 490 g",duonos-gaminiai-ir-konditerija,duona
"Viso grūdo AGOTOS duona su daigintais rugiais, 350 g",duonos-gaminiai-ir-konditerija,duona
"ŠVENTINĖ plikyta VERBŪNŲ duona, 400 g",duonos-gaminiai-ir-konditerija,duona
"KLAIPĖDOS raikyta plikyta tamsi duona su saulėgrąžomis, 400 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi BOČIŲ duona su viso grūdo miltais, 340 g",duonos-gaminiai-ir-konditerija,duona
"Ruginė BIRŽŲ duona be mielių, 320 g",duonos-gaminiai-ir-konditerija,duona
"VERBŪNŲ plikytos duonos KUBILIUKAS, 500 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi raikyta AGOTOS duona, 800 g",duonos-gaminiai-ir-konditerija,duona
"MOTULĖS tamsi duona, 450 g",duonos-gaminiai-ir-konditerija,duona
"RAUGO sumuštinių duona su rugiais FAZER, 450 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi PALANGOS duona su saulėgrąžomis, 340 g",duonos-gaminiai-ir-konditerija,duona
"Sumuštinių duona su avižų dribsniais FAZER, 450 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi GUDOBELĖS duona su kanapių sėklomis, 340 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi raikyta duona su ruginiais grūdais ir saulėgrąžomis, 500 g",duonos-gaminiai-ir-konditerija,duona
"Duona su saulėje džiovintais pomidorais, 400 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi PONIŠKA duona su moliūgų sėklomis, 600 g",duonos-gaminiai-ir-konditerija,duona
"Avižinė BIRŽŲ duona be gliuteno, 210 g",duonos-gaminiai-ir-konditerija,duona
"GARDĖSIO tamsi sumuštinių duona, 350 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi duona JORĖ su sėklomis, 560 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi duona MORTA su GRAHAM miltais ir skaldytais grūdais, 450 g",duonos-gaminiai-ir-konditerija,duona
"AGOTOS 3 sėklų šviesi duona, 600 g",duonos-gaminiai-ir-konditerija,duona
"VERBŪNŲ šviesi plikyta duona PAGRANDUKAS, 500 g",duonos-gaminiai-ir-konditerija,duona
"Duonelės skrudinti FAZER STREET FOOD, 330 g",duonos-gaminiai-ir-konditerija,duona
"KAKĖS MAKĖS sumuštinių duona, 500 g",duonos-gaminiai-ir-konditerija,duona
"Juoda ŠAUKĖNŲ pusruginė duona, 720 g",duonos-gaminiai-ir-konditerija,duona
"Ekologiška ruginė juoda duona su daigintais grūdais, 400 g",duonos-gaminiai-ir-konditerija,duona
"Visų grūdo dalių ruginė duona JONĖ be pridėtinių mielių, 340 g",duonos-gaminiai-ir-konditerija,duona
"MALŪNO kvietinė sumuštinių duona su sėklomis, 450 g",duonos-gaminiai-ir-konditerija,duona
"Skrudinamoji duona BEZGLUTEN be glitimo, 300 g",duonos-gaminiai-ir-konditerija,duona
"Juoda duona su kmynais, 490 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi plikyta AGOTOS duona su saulėgrąžomis, 340 g",duonos-gaminiai-ir-konditerija,duona
"Raikyta duona MULTIGRANO SCHAR be glitimo, 250 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi ruginė duona JONĖ, 5-ių grūdų, 340 g",duonos-gaminiai-ir-konditerija,duona
"Įvairiagrūdė duona BEZGLUTEN su juodgrūdžių sėklomis, 220 g",duonos-gaminiai-ir-konditerija,duona
"Duona SCHAR MAESTRO VITAL (be glitimo), 350 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi GUDOBELĖS duona, 340 g",duonos-gaminiai-ir-konditerija,duona
"Duona SCHAR SURDEGSBROT (be glitimo), 240 g",duonos-gaminiai-ir-konditerija,duona
"KLAIPĖDOS kvietinė duona su sėklomis, 260 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi duona CIABATTA, 300 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi duona CIABATTA be mielių ir pridėtinio cukraus, 300 g",duonos-gaminiai-ir-konditerija,duona
"Duona PONIŲ DŽIAUGSMAS, 500 g",duonos-gaminiai-ir-konditerija,duona
"Balta duona SCHAR be glitimo, 300 g",duonos-gaminiai-ir-konditerija,duona
"Duona be cukraus, 500 g",duonos-gaminiai-ir-konditerija,duona
"Sumuštinių duona su sėklomis, 440 g",duonos-gaminiai-ir-konditerija,duona
"Sumuštinių duona, 490 g",duonos-gaminiai-ir-konditerija,duona
"Balta raikyta duona BEZGLUTEN be glitimo, 300 g",duonos-gaminiai-ir-konditerija,duona
"Pusryčių bandelės SCHAR BON MATIN (be glitimo), 200 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi duona CIABATTA, 300 g",duonos-gaminiai-ir-konditerija,duona
"Daujėnų pilno grūdo naminė raikyta duona, 500 g",duonos-gaminiai-ir-konditerija,duona
"Duona SCHAR MAESTRO CEREALE (be glitimo), 300 g",duonos-gaminiai-ir-konditerija,duona
"Šviesi minkšta duona BEZGLUTEN be glitimo, 260 g",duonos-gaminiai-ir-konditerija,duona
"ŠVENTINĖ VERBŪNŲ plikyta duona, 0.8 kg",duonos-gaminiai-ir-konditerija,duona
"Juoda raikyta duona BEATOS VIRTUVĖ su sėklomis, 300 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi raugo duona MORTA su medumi, 500 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi SĖKLŲ duona GARDĖSIS, 400 g",duonos-gaminiai-ir-konditerija,duona
"Duona su raugu ir visų grūdo dalių ruginiais miltais, 500 g",duonos-gaminiai-ir-konditerija,duona
"SUMUŠTINIŲ mažas prancūziškas batonas, 220 g",duonos-gaminiai-ir-konditerija,duona
"KETO duona su sėklomis be glitimo, 180 g",duonos-gaminiai-ir-konditerija,duona
"Tamsi plikyta KLAIPĖDOS duona be pridėtinio cukraus, 400 g",duonos-gaminiai-ir-konditerija,duona
"Ruginė ŪKININKO duona, 750 g",duonos-gaminiai-ir-konditerija,duona
"Pilno grūdo ruginė duona be cukraus, 500 g",duonos-gaminiai-ir-konditerija,duona
"Sūrio tortas su mangais, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"ŠVENTINIS tortas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas TRAŠKUS LAZDYNAS, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su maskarponės sūriu, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Profitroliai su varškės kremu, 250 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Profitroliai su sutirštinto pieno įdaru, 250 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis su vyšnių įdaru, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Jogurtinis tortas, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas NAPOLEONAS, vidutinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Šokolado skonio tortas su maskarponės sūrio kremu, vidutinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Puoštas DANUTĖS šakotis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su vyšnių įdaru ir maskarponės skonio kremu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su vyšnių įdaru ir maskarponės skonio kremu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pyragėliai BULVYTĖS, 300 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Vyšnių skonio želė su mandarinais, 450 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Apelsinų skonio želė su šviežiomis uogomis, 450 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su mangų įdaru PANAKOTA, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio PHILADELPHIA tortas su mangais ir braškėmis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Apvalūs vaflių lakštai KLAIPĖDOS DUONA, 90 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Medaus pyragas, 350 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Vaflių lakštai LARAGIS, 200 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"NAPOLEONO pyragas, 400 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"ROMNESOS šakotis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Vyniotinis ROJUS, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Varškės KURŠĖNŲ vyniotinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Medaus pyragas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pyragas ŽALGIRIS, 300 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Šokoladinis pyragas / angl. Brownie, 300 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"DANUTĖS šakotis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"PAMARIO kepyklos šakotis (mažas), 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Skruzdėlynas su medumi (dėžutėje), 200 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis DOLCE ITALIA TIRAMISU, 500 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Citrininis pyragas, 375 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pasiflorų skonio pyragas, 350 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"NAMINIS tinginys, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Šakotis ROMNESA (dėžutėje), 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas NAPOLEONAS, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Griliažinis plokštainis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"KARALIŠKAS šakotis, 400 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Karamelinis pyragas, 400 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"POPULIARUSIS šakotis ROMNESA, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas NAPOLEONAS su pistacijų kremu, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pyragas TINGINYS, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Desertas su sūrio kremu ir mangų žele, 200 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Šokolado skonio tortas su maskarponės sūrio kremu, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Desertas su šviežiomis uogomis bei grietinės ir kefyro kremu, 200 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis su vyšnių įdaru, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis NAPOLEONAS su šilauogėmis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Šokoladinis pyragas, 400 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pistacijų tortas, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Skruzdėlynas su sutirštintu pienu (dėžutėje), 200 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Mažas ŠVENTINIS šakotis KLAIPĖDOS DUONA, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"PAMARIO kepyklos šakotis (didelis), 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio pyragas GOURMET WORLD, citrinų skonio, 90 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas PURIENA, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Ekleras su aviečių kremu, 100 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Ekleras su maskarponės sūrio kremu, 100 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"DZŪKIJOS NAPOLEONO torto lakštai, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio plokštainis GERA NUOTAIKA su vyšnių įdaru, sveriamas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio tortas su karamele SNIKERIS, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas JUODOJI ROŽĖ, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su maskarponės sūriu, vidutinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Karamelinis tortas su lazdynų riešutais, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tamsūs tortų papločiai DANCE SPONGE CAKE DARK, 0.4 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"KARALIŠKAS tiramisu plokštainis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Karališkas tortas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pyragas AVIETINĖ GAIVA, 400 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Mažas ŽVAGULIŲ ŠEIMOS šakotis, tradicinio skonio, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis LOTUS, sveriamas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Desertas TIRAMISU, 160 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Kapotos tešlos vyniotinis su plikytu kremu ir šilauogėmis, sveriamas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"KARALIŠKAS tortas su maskarponės sūriu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"GRILIAŽINIS tortas, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"GARLIAVOS DUONOS šokoladinis pyragas BRAUNIS, 400 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Mažas ŽVAGULIŲ ŠEIMOS šakotis, medaus skonio, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Medaus skonio skruzdėlynas, 500 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Mažas ŽVAGULIŲ ŠEIMOS šakotis, romo skonio, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Gurmaniškas pyragaitis su pelėsiniu sūriu, 20 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Šviesūs tortų papločiai DANCE SPONGE CAKE LIGHT, 0.4 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio tortas su levandomis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Vyniotinis su karameliniu kremu ir spanguolių džemu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio tortas su karamele SNIKERIS, vidutinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Migdoliniai orinukai (makarunai), 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"DZŪKIJOS GRAFO šakotis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su grietinės kremu, avietėmis, kiviais ir mangais, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas JUODOJI ROŽĖ, vidutinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis ŠOKOLADINĖ PASAKA, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis LOTUS, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Morenginis tortas su skrud. lazd. riešutų ir NUTTELLOS kremu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"DZŪKIJOS šakotis NAUJIENA, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"DZŪKIJOS šakotis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sviestinė tartaletė su vaisiais ir uogomis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"GRILIAŽINIS tortas, vidutinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pistacijų pyragaitis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Mėlynių tortas su maskarponės sūriu, vidutinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su grietinės kremu, avietėmis, kiviais ir mangais, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas RAFAELIS, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas PRINCESĖ su aviečių žele, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Mochitų skonio tortas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Karamelinis tinginys su lazdynų riešutais, 450 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Medaus pyragas su karamelės įdaru, 300 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Vokiškas pyragas su grietinėlės kremu ir medumi, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su šilauogėmis ir maskarponės sūriu, vidutinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"KARALIŠKAS migdolinis braškių tortas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Varškės KURŠĖNŲ vyniotinis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Kanelės (atitirpintos), 40 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Kapotos tešlos vyniotinis su plikytu kremu ir šilauogėmis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis su maskarponės sūrio kremu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio pyragas su aviečių uogiene GOURMET WORLD, 90 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Jogurtinis plokštainis su avietėmis ir traškiais dribsniais, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio pyragas GOURMET WORLD, pasiflorų ir mangų skonio, 90 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis ŠOKOLADINĖ PASAKA, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pyragėlis su kreminiu persikų įdaru, 88 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sūrio plokštainis GERA NUOTAIKA su vyšnių įdaru , 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Trapusis šakotis ROMNESA, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis su maskarponės sūrio kremu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Ekleras su kremu NUTELLA ir riešutais, 100 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Vyniotinis ROJUS, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Pyragaitis su maskarponės sūriu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Vokiškas pyragas su grietinėlės kremu ir medumi, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis DRAUGYSTĖ, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Obuolių pyragas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Eklerų ir sūrio tortas su karamele, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"KARALIŠKAS migdolinis braškių tortas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"KARALIŠKAS TIRAMISU tortas su avietėmis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Mėlynių tortas su maskarponės sūriu, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Vyniotinis su karameliniu kremu ir spanguolių džemu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Morenginis tortas (vidutinis), 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Itališkas plokštainis tiramisu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Mangų ir braškių tortas (tinka ir veganams), 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Griliažinis plokštainis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis KARAMELINIS DVELKSMAS, sveriamas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Plokštainis KARAMELINIS DVELKSMAS, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Sviestinė tartaletė su maskarponės kremu ir uogomis, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Šakotis (su sviestu), 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas su šilauogėmis ir maskarponės sūriu, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Tortas RAFAELIS, mažas, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Šakotis su sviest, 1 kg",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"PAVLOVOS pyragaitis, 50 g",duonos-gaminiai-ir-konditerija,konditerijos-gaminiai
"Maži keksiukai MINI MUFFINS, 250 g",duonos-gaminiai-ir-konditerija,duonos-pyragai-keksai-ir-keksiukai
"Pyragas AGUONINIS VAINIKAS, 450 g",duonos-gaminiai-ir-konditerija,duonos-pyragai-keksai-ir-keksiukai
"Keksas su razinomis, 1000 g",duonos-gaminiai-ir-konditerija,duonos-pyragai-keksai-ir-keksiukai
"Kakavinis keksiukas, 70 g",duonos-gaminiai-ir-konditerija,duonos-pyragai-keksai-ir-keksiukai
"Varškės keksiukas, 80 g",duonos-gaminiai-ir-konditerija,duonos-pyragai-keksai-ir-keksiukai
